,Brewery,Address,City,State,ZIP Code
4935,Circa Brewing Co,141 Lawrence St,Brooklyn,NY,11201
4936,Clemson Bros. Brewery,22 Cottage St,Middletown,NY,10940
4937,Climbing Bines Craft Ale Company,511 Hanson Point Rd,Penn Yan,NY,14527
4938,Common Roots Brewing Company,58 Saratoga Ave,South Glens Falls,NY,12803
4939,Community Beer Works,15 Lafayette Ave,Buffalo,NY,14213
4940,Community Beer Works,520 7th St,Buffalo,NY,14201
4941,Coney Island Beer,1904 Surf Ave,Brooklyn,NY,11224
4942,Coopers Cave Ale Co,2 Sagamore St,Glens Falls,NY,12801
4943,Cooperstown Brewing Co,41 Browne St.,Oneonta,NY,13820
4944,Copper City Brewing Company,1111 Oneida St,Rome,NY,13440
4945,Copper Turret Restaurant and Brewhouse,17 W Main St,Morrisville,NY,13408
4946,Cortland Beer Company,16 Court St,Cortland,NY,13045
4947,Council Rock Brewery,4861 State Highway 28 Ste 3,Cooperstown,NY,13326
4948,Country Town Farm Brewery,,Friendship,NY,14739
4949,Cousins Revolution Ale Works,1582 US 9,Wappingers Falls,NY,12590
4950,Crafty Ales and Lagers,2 Exchange St,Phelps,NY,14532
4951,Crazy Williez Brewery,546 Silver St,Ilion,NY,13357
4952,Critz Farms Brewing & Cider Co.,3232 Rippleton Rd,Cazenovia,NY,13035
4953,Crooked Ladder Brewery,70 W Main St,Riverhead,NY,11901
4954,Crossroads Brewing Co,21 2nd St,Athens,NY,12015
4955,Crossroads Brewing Company - Catskill Taproom,201 Water St,Catskill,NY,12015
4956,Davidson Brothers Restaurant and Brewery,184 Glen St Rte 9,Glens Falls,NY,12801
4957,Death Avenue,315 10th Ave B/W 28th & 29th St.,New York,NY,10001
4958,Decadent Ales,139 Hoyt Ave Ste A,Mamaroneck,NY,10543
4959,Defiant Brewing Co,6 E Dexter Plz,Pearl River,NY,10965
4960,Destination Unknown Beer Company,1 S Chicago Ave Unit C,Bay Shore,NY,11706
4961,District 96 Beer Factory,395 S Main St,New City,NY,10956
4962,Diversion Brewing Co,729 Wyncoop Creek Rd,Chemung,NY,14825
4963,Druthers Brewing Albany,1053 Broadway,Albany,NY,12204
4964,Druthers Brewing Co,381 Broadway,Saratoga Springs,NY,12866
4965,Druthers Brewing Schenectady,221 Harborside Dr,Schenectady,NY,12305
4966,Dublin Corners Farm Brewery,1906 Main St,Linwood,NY,14486
4967,Duncan's Abbey,,Tarrytown,NY,10591
4968,Dyckman Beer Co,,Bronx,NY,10451
4969,East Aurora Brewery,667 Oakwood Ave,East Aurora,NY,14052
4970,Eastern Front Brewing Co,425 Westphalin Rd,Mattituck,NY,11952
4971,Eastwood Brewing Company,108 Walter Dr,Syracuse,NY,13206
4972,Eli Fish Brewing Company,109 Main St,Batavia,NY,14020
4973,Ellicottville Brewing - Little Valley,202 2nd St,Little Valley,NY,14755
4974,Ellicottville Brewing Co,28 Monroe St,Ellicottville,NY,14731
4975,Ellicottville Brewing On Chautauqua,57 Lakeside Dr,Bemus Point,NY,14712
4976,Empire Brewing Co,120 Walton St,Syracuse,NY,13202
4977,Empire City Beer Company,,New York,NY,10012
4978,Empire Farm Brewery,33 Rippleton Rd,Cazenovia,NY,13035
4979,Emporium Farm Brewery,472 N Greenbush Rd,Rensselaer,NY,12144
4980,Equilibrium Brewery,22 Henry St,Middletown,NY,10940
4981,Erie Canal Brewing Company,135 S Peterboro St,Canastota,NY,13032
4982,Fairport Brewing Co,1000 Turk Hill Rd Ste 298,Fairport,NY,14450
4983,Ferrari Beer Company,160 Ashford Ave,Dobbs Ferry,NY,10522
4984,Fifth Frame Brewing Co.,155 Saint Paul St,Rochester,NY,14604
4985,Fifth Hammer Brewing Company,10-28 46th Ave,Long Island City,NY,11101
4986,Finback Brewery,78-01 77th Ave,Queens,NY,11385
4987,Finger Lakes Beer Co,8462 State Route 54,Hammondsport,NY,14840
4988,Fire Island Beer Co,25 Drexel Dr,Bay Shore,NY,11706
4989,Five & 20 Spirits and Brewing,8398 W Route 20,Westfield,NY,14787
4990,Five Boroughs Brewing Co,215 47th St,Brooklyn,NY,11220
4991,"Flagship Brewery, LLC.",40 Minthorne St,Staten Island,NY,10301
4992,Fleur De Lis Brew Works,3630 State Route 414,Seneca Falls,NY,13148
4993,Flying Belgian Brewery,211 Main St,Farmingdale,NY,11735
4994,Flying Bison Brewing Co,840 Seneca St,Buffalo,NY,14210
4995,Folksbier,101 Luquer St # 103,Brooklyn,NY,11231
4996,Foothill Hops Farm Brewery,5024 Bear Path Rd,Munnsville,NY,13409
4997,Foreign Objects Beer Company,,New Paltz,NY,12561
4998,Fort Orange Brewing,450 N Pearl St,Albany,NY,12204
4999,Four Mile Brewing,202 E Green St,Olean,NY,14760
5000,Fox Brewing Works,,Greenfield,NY,12833
5001,Fox N Hare Brewing Company,46 Front St,Port Jervis,NY,12771
5002,Freight Yard Brewing LLC,4975 State Route 31,Clay,NY,13041
5003,Frog Alley Brewing,323 Clinton St,Schenectady,NY,12305
5004,From the Ground Brewery,245 Guski Rd,Red Hook,NY,12571
5005,Froth Brewing Company,700 Military Road,Buffalo,NY,14216
5006,Full Boar Craft Brewery,628 S Main St Ste C,North Syracuse,NY,13212
5007,Fulton Chain Craft Brewery,127 North St,Old Forge,NY,13420
5008,G.C. Starkey Beer Company,68 Castle St Apt 1C,Geneva,NY,14456
5009,Gael Brewing Co,4180 State Route 14,Geneva,NY,14456
5010,Galaxy Brewing Co,"41 Court St, 153 & 157",Binghamton,NY,13901
5011,Garden of Eve Farm Brewery,4558 Sound Ave,Riverhead,NY,11901
5012,Gardiner Brewing Company,699 State Route 208,Gardiner,NY,12525
5013,Garland City Beer Works,321 Howk St,Watertown,NY,13601
5014,Garrett's Brewing Company,1 W Main St,Trumansburg,NY,14886
5015,Garvies Point Brewery,1 Garvies Point Rd,Glen Cove,NY,11542
5016,Gene McCarthy's/Old First Ward Brewing Company,73 Hamburg St,Buffalo,NY,14204
5017,Genesee Brew House / North American Breweries,25 Cataract St,Rochester,NY,14605
5018,Gentle Giant Brewing Company,7 N Main St,Pearl River,NY,10965
5019,Gilded Otter Brewing Co,3 Main St,New Paltz,NY,12561
5020,"Glenmere Brewing Co, Inc",55 Maple Ave,Florida,NY,10921
5021,Good Nature Farm Brewery,1727 State Route 12b,Hamilton,NY,13346
5022,Gordon Biersch Brewery Restaurant - Buffalo,Store P102 Galleria Dr,Cheektowaga,NY,14225
5023,Gordon Biersch Brewery Restaurant - Syracuse,304 Hiawatha Blvd West #J-101,Syracuse,NY,13290
5024,Great Adirondack Brewing Company,2442 Main St,Lake Placid,NY,12946
5025,Great Flats Brewing,151 Lafayette St,Schenectady,NY,12305
5026,Great Life Brewing,,West Park,NY,12493
5027,Great South Bay Brewery,25 Drexel Dr,Bay Shore,NY,11706
5028,Green Wolf Brewing Co,315 Main St,Middleburgh,NY,12122
5029,Greenport Harbor Brewing,234 Carpenter St,Greenport,NY,11944
5030,"Greenport Harbor Brewing Co, LLC",42155 Main Rd,Peconic,NY,11958
5031,Griffs Brewery,5324 W Ridge Rd,Spencerport,NY,14559
5032,Grimm Artisanal Ales,990 Metropolitan Ave,Brooklyn,NY,11211
5033,Grist Iron Brewing Co.,4880 State Route 414,Burdett,NY,14818
5034,Gun Hill Brewing Co,3227 Laconia Ave,Bronx,NY,10469
5035,Hamburg Brewing Company,6553 Boston State Rd,Hamburg,NY,14075
5036,Hank Hudson Brewing At Fairways of Halfmoon,17 Johnson Rd,Mechanicville,NY,12118
5037,Harbor Head Brewing Co,81 Fort Salonga Rd,Northport,NY,11768
5038,Harlem Blue Beer,2214 Frederick Douglass Blvd Ste 267,New York,NY,10026
5039,Heartland Brewery,35 Union Sq W Frnt 1,New York,NY,10003
5040,Helderberg Brewery,63 Huyck Rd,Rensselaerville,NY,12147
5041,Helderberg Mountain Brewing Company,83 Main St,East Berne,NY,12059
5042,Heritage Hill Brewhouse & Kitchen,3149 Sweet Rd Box 200,Pompey,NY,13138
5043,Hill Country Farm Brewery,,Jamesville,NY,13078
5044,Hofbrauhaus Buffalo,,Buffalo,NY,14221
5045,Honey Hollow Brewery,376 E. Honey Rd.,Earlton,NY,12058
5046,Hop Barn Brewing,94 Maple Ave,Greenville,NY,12083
5047,Hopshire Farm and Brewery,1771 Dryden Rd,Freeville,NY,13068
5048,Hudson Ale Works,17 Milton Ave,Highland,NY,12528
5049,Hudson Brewing Company,99 S 3rd St,Hudson,NY,12534
5050,Hudson Valley Brewery,7 E Main St,Beacon,NY,12508
5051,Hyde Park Brewing Co,4076 Albany Post Rd,Hyde Park,NY,12538
5052,Hydraulic Hearth,716 Swan St,Buffalo,NY,14210
5053,IBU Brewing,3703 Brewerton Rd,Syracuse,NY,13212
5054,Iconyc Brewing Company,45-13 34th Ave,Long Island City,NY,11101
5055,Indian Ladder Farm Cidery & Brewery ,342 Altamont Rd,Altamont,NY,12009
5056,Industrial Arts Brewing Co.,55 W Railroad Ave # 25W,Garnerville,NY,10923
5057,In-Law Brewing Co,5868 County Route 14,Chase Mills,NY,13621
5058,Interboro Spirits And Ales,942 Grand St,Brooklyn,NY,11211
5059,Irish Mafia Brewing Co,2971 Whalen Rd,Bloomfield,NY,14469
5060,Iron Flamingo Brewery,196 Baker St,Corning,NY,14830
5061,Iron Tug Brewing,360 W Ridge Rd,Rochester,NY,14615
5062,Island To Island Brewery,642 Rogers Ave,Brooklyn,NY,11226
5063,Ithaca Beer Co,122 Ithaca Beer Dr,Ithaca,NY,14850
5064,Jamesport Farm Brewery,5873 Sound Ave,Riverhead,NY,11901
5065,K2 Brothers Brewing,1221 Empire Blvd,Rochester,NY,14609
5066,Keegan Ales,20 Saint James St,Kingston,NY,12401
5067,Keg & Barrel Brewing Co.,14720 State Route 54,Dundee,NY,14837
5068,Keg & Lantern Brewing Co,97 Nassau Ave,Brooklyn,NY,11222
5069,KelSo Beer Company,529 Waverly Ave,Brooklyn,NY,11238
5070,Keuka Brewing Co,8572 Briglin Rd,Hammondsport,NY,14840
5071,Kills Boro Brewing Company,62 Van Duzer St,Staten Island,NY,10301
5072,Kings County Brewers Collective,381 Troutman St,Brooklyn,NY,11237
5073,King's Court Brewing Company,40 Cannon St Ste 1,Poughkeepsie,NY,12601
5074,Kingston Standard Brewing Co.,,Kingston,NY,12401
5075,Knucklehead Craft Brewing,426 Ridge Rd,Webster,NY,14580
5076,Labatt Brew House,79 Perry st,Buffalo,NY,14203
5077,Lafayette Brewing Co,391 Washington St,Buffalo,NY,14203
5078,Lake Drum Brewing,16 E Castle St,Geneva,NY,14456
5079,Lake George Beer Hub,1043 State Route 9,Queensbury,NY,12804
5080,Lake Placid Pub and Brewery,813 Mirror Lake Dr,Lake Placid,NY,12946
5081,Lasting Joy Brwery,,Tivoli,NY,12583
5082,Ledge Hill Brewing Co,6700 Main St,Westport,NY,12993
5083,LIC Beer Project,3928 23rd St,Long Island City,NY,11101
5084,Limestone Creek Brewing Company,,Manlius,NY,13104
5085,Lincoln Hill Farm,,Canandaigua,NY,14424
5086,Lineup Brewing LLC,33 35th St Unit 6A,Brooklyn,NY,11232
5087,Liquid Shoes Brewing,26 E Market St,Corning,NY,14830
5088,Liquid State Brewing Company,620 West Green Street,Ithaca,NY,14850
5089,Lithology Brewing,211 Main St Ste A,Farmingdale,NY,11735
5090,Livingood's Restaurant & Brewery,697 Bear Swamp Rd,Peru,NY,12972
5091,Local 315 Brewing Company,3160 Warners Rd,Warners,NY,13164
5092,Lock 32 Brewing Company,10 Schoen Pl,Pittsford,NY,14534
5093,Long Ireland Brewing Co,817 Pulaski St,Riverhead,NY,11901
5094,Long Lot Farm Brewery,153 Johnson Rd,Chester ,NY,10918
5095,Lost Kingdom Brewery / Firehouse Distillery,7160 Main St,Ovid,NY,14521
5096,"Lucky Hare Brewing Company, Inc.",6085 Beckhorn Road,Hector,NY,14841
5097,Lunkenheimer Craft Brewing Co. LLC,"PO Box 539 8920 N Seneca St,",Weedsport,NY,13166
5098,Lyonsmith Brewing Company,138 Water St,Penn Yan,NY,14527
5099,Mad Jack Brewing Co / Van Dyck Restaurant & Lounge,237 Union St,Schenectady,NY,12305
5100,Market Street Brewing Co,63 W Market St # 65,Corning,NY,14830
5101,Mean Max Brew Works,193 Glen St # 2,Glens Falls,NY,12801
5102,Middle Ages Brewing Co Ltd,120 Wilkinson St Ste 3,Syracuse,NY,13204
5103,Mikkeller Brewing NYC,12001 Roosevelt Ave,Flushing,NY,11368
5104,Miles Craft Ales @ Miles Wine Cellars,168 Randall Rd,Himrod,NY,14842
5105,Mill House Brewing Company,289 Mill St,Poughkeepsie,NY,12601
5106,Mill House Brewing Company - Production,,Poughkeepsie,NY,12601
5107,Montauk Brewing Co,62 S Erie Ave,Montauk,NY,11954
5108,Moriches Field Brewing Company,,Center Moriches,NY,11934
5109,Mortalis Brewing Company,5660 Tec Dr,Avon,NY,14414
5110,Moustache Brewing Co,400 Hallett Ave Ste A,Riverhead,NY,11901
5111,Muddy River Farm Brewery,15544 County Hwy 23,Unadilla,NY,13849
5112,Naked Dove Brewing Company,4048 State Route 5 and 20,Canandaigua,NY,14424
5113,New Paltz Brewing Company,7174 Route 209,Wawarsing,NY,12489
5114,New York Beer Project,6933 S Transit Rd,Lockport,NY,14094
5115,New York Beer Project,,Victor,NY,
5116,Newburgh Brewing Company,88 S Colden St,Newburgh,NY,12550
5117,Next Chapter Brewpub,100 Genesee St Ste B,Auburn,NY,13021
5118,No BS Brew Company,3474 Bronson Hill Rd.,Livonia,NY,14487
5119,Noble Savage Brewing Company,,Glen Cove,NY,11542
5120,Noble Shepherd Craft Brewery,7853 State Route 20a,Bloomfield,NY,14469
5121,North American Breweries,445 Saint Paul St,Rochester,NY,14605
5122,North Brewery,110 Washington Ave,Endicott,NY,13760
5123,North Fork Brewing Company,24 E 2nd St Ste A,Riverhead,NY,11901
5124,Obercreek Brewing Company,59 Marlorville Rd,Wappingers Falls,NY,12590
5125,Old Klaverack Brewery,150 Thielman Rd,Hudson,NY,12534
5126,ONCO Fermentations,397 NY-281 Suite O,Tully,NY,13159
5127,Other Half Brewing,,Bloomfield,NY,14469
5128,Other Half Brewing Company,195 Centre St,Brooklyn,NY,11231
5129,OVAL Craft Brewing,111 Ohio Rd,Plattsburgh,NY,12903
5130,Oyster Bay Brewing,36 Audrey Ave,Oyster Bay,NY,11771
5131,Pantomime Mixtures,3839 Ball Diamond Rd,Hector,NY,14841
5132,Paradox Brewery,154 State Route 9,Schroon Lake,NY,12870
5133,Paradox Brewery / Gateway To the Adirondacks,,Schroon Lake,NY,12870
5134,Peacemaker Brewing Company,20 Pleasant St,Canandaigua,NY,14424
5135,Pearl Street Grill and Brewery,76 Pearl St,Buffalo,NY,14202
5136,Peekskill Brewing Co,47 S Water St # 53,Peekskill,NY,10566
5137,Perfect Pour Brewery,,BUFFALO,NY,14216
5138,Pine Island Brewing,682 County Route 1 Ste B,Pine Island,NY,10969
5139,Pine Island Brewing Company,,Warwick,NY,10990
5140,Plan Bee Farm Brewery,115 Underhill Rd,Poughkeepsie,NY,12603
5141,Plattsburgh Brewing Co,411 Route 3,Plattsburgh,NY,12901
5142,Po'Boy Brewing,200 Wilson St Unit E3,Port Jefferson Station,NY,11776
5143,Poormon Farms,,Seneca Falls,NY,13148
5144,Port Jeff Brewing Co,22 Mill Creek Rd,Port Jefferson,NY,11777
5145,Pressure Drop Brewing,65 Vandalia St,Buffalo,NY,14204
5146,Prison City Brewing,,Auburn,NY,13021
5147,Prison City Brewing,28 State St,Auburn,NY,13021
5148,Pull Brewing Co,317 Springtown Rd,New Paltz,NY,12561
5149,Queens Brewery,1539 Covert St,Ridgewood,NY,11385
5150,R.S. Taylor & Sons Brewery,3602 County Route 30,Salem,NY,12865
5151,Racing City Brewing Company,250 Excelsior Ave,Saratoga Springs,NY,12866
5152,Radiant Pig Craft Beers,122 W 27th St Fl 10,New York,NY,10001
5153,Railhead Brewing Company,40 Park Dr,Hornell,NY,14843
5154,Randolph Beer Dumbo,77 Sands St,Brooklyn,NY,11201
5155,Raquette River Brewing,11 Balsam St # 2,Tupper Lake,NY,12986
5156,Rare Form Brewing,90 Congress St,Troy,NY,12180
5157,Real McCoy Beer Co.,20 Hallwood Rd Unit C,Delmar,NY,12054
5158,Red Hawk Brewing,4504 Bussey Rd,Syracuse,NY,13215
5159,Red Shed Brewing Company,817 Butterbowl Rd,Cherry Valley,NY,13320
5160,Reinvention Brewing Co.,9 N Main St PO Box 57,Manchester,NY,14504
5161,Resurgence Brewing Company,1250 Niagara St,Buffalo,NY,14213
5162,RG Brewery / Five Sons Winery,1360 W Sweden Rd,Brockport,NY,14420
5163,Rip Van Winkle Brewing Co.,4545 Route 32,Catskill,NY,12414
5164,Rising Storm Brewing Company,5750 S Lima Rd Unit 1,Avon,NY,14414
5165,River Outpost Brewing,5 John Walsh Blvd,Peekskill,NY,10566
5166,Roc Brewing Co,56 S Union St,Rochester,NY,14607
5167,Rockaway Brewing Company,4601 5th St,Long Island City,NY,11101
5168,Rockaway Brewing Company,,Arverne,NY,11692
5169,Rocky Point Artisan Ales,,Rocky Point,NY,11778
5170,Rogers Beer,23 Woodline Dr,Penfield,NY,14526
5171,Rohrbach Brewing Company,3859 Buffalo Rd,Rochester,NY,14624
5172,Rohrbach's Railroad St Brewery,97 Railroad St,Rochester,NY,14609
5173,Rooster Fish Brewing Co.,301 N Franklin St,Watkins Glen,NY,14891
5174,Roots Brewing Company,175 Main St,Oneonta,NY,13820
5175,Roscoe Brewing Company,145 Rockland Rd,Roscoe,NY,12776
5176,Rough Cut Brewing Company,5945 Route 44,Kerhonkson,NY,12446
5177,Ruckus Brewing Co,261 W 35th St Ste 1002,New York,NY,10001
5178,Rushing Duck Brewing Co,1 Battiato Ln,Chester,NY,10918
5179,Rusty Nickel Brewing Co.,4350 Seneca St,Buffalo,NY,14224
5180,S & S Farm Brewery,174 Middle Rd,Nassau,NY,12123
5181,Sackets Harbor Brewing Co,212 W Main St,Sackets Harbor,NY,13685
5182,Sager Beer Works,46 Sager Dr Ste E,Rochester,NY,14607
5183,Sahm Brewing Company,203 S Salina St,Syracuse,NY,13202
5184,Saint James Brewery,929 Lincoln Ave Ste 11,Holbrook,NY,11741
5185,"SakeBrooklyn Brewing Co., LLC",,Brooklyn,NY,11237
5186,"Salt Point Brewing Co, LLC",2075 East Shore Dr,Lansing,NY,14882
5187,Sand City Brewing Co.,60 Main St,Northport,NY,11768
5188,Saranac Brewery / Matt Brewing Co,811 Edward St,Utica,NY,13502
5189,Sato Brewpub,110 Pearl St,Buffalo,NY,14202
5190,Scale House Brewery,5930 State Route 414,Hector,NY,14841
5191,Scale House Brewery & Pub,23 Cinema Dr Ste C,Ithaca,NY,14850
5192,Secatogue Brewing Co.,375 Union Blvd,West Islip,NY,11795
5193,Seneca Lake Brewing Company,5430 NY-14,Dundee,NY,14837
5194,Seneca Lodge Craft Brewing At Seneca Lodge,3600 Walnut Rd,Watkins Glen,NY,14891
5195,Seneca Street Brew Pub,315 E Seneca St Ste 1,Manlius,NY,13104
5196,Serious Brewing Co.,116 Caverns Rd,Howes Cave,NY,12092
5197,Seven Story Brewing,604 Pittsford Victor Rd,Pittsford,NY,14534
5198,Sevens Brew Pub,5857 Route 96,Farmington,NY,14425
5199,Shelter Island Craft Brewery,55 N Ferry Rd,Shelter Island,NY,11964
5200,"Shepherds Eye Brewing Company, LLC",,Florida,NY,10921
5201,Shmaltz Brewing Co,6 Fairchild Sq # 1,Clifton Park,NY,12065
5202,Shrewd Fox Brewery,552 NY State Highway 55,Eldred,NY,12732
5203,Silver Lake Brewing Project,14 Borden Ave,Perry,NY,14530
5204,Sing Sing Kill Brewery,75 Spring St,Ossining,NY,10562
5205,Singlecut Beersmiths,19-33 37th St,Astoria,NY,11105
5206,SingleCut Clifton Park,6 Fairchild Sq Ste 1,Clifton Park,NY,12065
5207,Six Harbors Brewing Company,243 New York Ave.,Huntington,NY,11743
5208,Sixpoint Brewery,40 Van Dyke St,Brooklyn,NY,11231
5209,Skewed Brewing,"21182 Salmon Run Mall Loop W, Unit B219",Watertown,NY,13601
5210,Slate Town Brewing Co,31 Main St,Granville,NY,12832
5211,Slickfin Brewing Company LLC,147 Broadway,Fort Edward,NY,12828
5212,Sloop Brewing,755 East Dr Ste 106,East Fishkill,NY,12533
5213,Sloop Brewing,1065 County Route 19,Elizaville,NY,12523
5214,Small Craft Brewing Co,66 Merrick Rd,Amityville,NY,11701
5215,Southampton Publick House,62 Jobs Ln,Southampton,NY,11968
5216,Southern Tier Brewing Co,2072 Stoneman Cir,Lakewood,NY,14750
5217,Spider Bite Brewing Co,920 Lincoln Ave Unit 5,Holbrook,NY,11741
5218,SquareHead Brewing,405 High St Ste 1,Holbrook,NY,11741
5219,Staten Island Beer Company,20 Kinsey Pl,Staten Island,NY,10303
5220,Steadfast Beer Co,1756 Western Ave Rear,Albany,NY,12203
5221,Steelbound Brewery & Distillery,6600 US-219,Ellicottville,NY,14731
5222,Steuben Brewing Company,10286 Judson Rd,Hammondsport,NY,14840
5223,Stoneyard Brewing Company,48 Merchant St,Brockport,NY,14420
5224,Stoneyard Production Brewery,85 Clinton St,Brockport,NY,14420
5225,Stout Beard Brewing Company,1153 W Fayette St Ste 102,Syracuse,NY,13204
5226,Strong Rope Brewery,574A President St,Brooklyn,NY,11215
5227,Stumblin' Monkey Brewing Co,61 School St Ste G,Victor,NY,14564
5228,Stump City Brewing LLC,521 W Fulton Street Ext,Gloversville,NY,12078
5229,Suarez Family Brewery,2278 RT. 9,Hudson,NY,12534
5230,Subversive Malting,53 Austerlitz St,Chatham,NY,12037
5231,Summerhill Brewing LLC,384 Champlin Rd N. Cayuga County,Groton,NY,13073
5232,Svendale Brewing Co,PO Box 537 127 Cooper Rd,Millerton,NY,12546
5233,Sweet Thursday Beer Co,,Brooklyn,NY,11215
5234,Swiftwater Brewing Company,378 Mount Hope Ave,Rochester,NY,14620
5235,Syracuse Suds Factory,320 S Clinton St,Syracuse,NY,13202
5236,Table 41 Brewing Co.,4 Dunsback Ferry Rd,Cohoes,NY,12047
5237,Talking Cursive Brewing Company,301 Erie Blvd W,Syracuse,NY,13204
5238,The Beer Diviner,243 Bly Hollow Rd,Cherry Plain,NY,12040
5239,The Brewers Collective,1460 N Clinton Ave Unit N,Bay Shore,NY,11706
5240,The Brewery At Bacchus,4 S Chestnut St,New Paltz,NY,12561
5241,The Brewery At Orange County Hops,771 Route 52,Walden,NY,12586
5242,The Brewery At the CIA,1995  Campus Dr,Hyde Park,NY,12538
5243,The Brewery of Broken Dreams,8319 Pleasant Valley Rd,Hammondsport,NY,14840
5244,The Bronx Brewery,856 E 136th St,Bronx,NY,10454
5245,The FarmHouse Brewery,14 George St,Owego,NY,13827
5246,The Food Works,,Brooklyn,NY,11206
5247,The Good Shepherds Brewing Co,31 Loop Rd Ste 1,Auburn,NY,13021
5248,The Lost Borough Brewing Company,543 Atlantic Ave,Rochester,NY,14609
5249,The New Buffalo Brewing Co. Inc,11163 Main St,Clarence,NY,14031
5250,The Owls Brew,135 W 29th St Rm 602,New York,NY,10001
5251,Thin Man Brewery,486 Elmwood Ave,Buffalo,NY,14222
5252,Three Heads Brewing,186 Atlantic Ave,Rochester,NY,14607
5253,Three Huskies Brewing & Dobber's Grill,401 Lakeshore Dr,Canandaigua,NY,14424
5254,Threes Brewing,333 Douglass St,Brooklyn,NY,11217
5255,Tim's Pumpkin Patch,2901 Rose Hill Rd,Marietta,NY,13110
5256,Tin Barn Brewery,,Warwick,NY,10990
5257,Toast Ale,601 W 26th St Ste 325-291,New York,NY,10001
5258,Township 7 Brewing Co. LLC,303 State Route 11b,Dickinson Center,NY,12930
5259,Transmitter Brewing,5302 11th St,Long Island City,NY,11101
5260,Trifocal Brewing Inc.,,Troy,NY,12180
5261,TripEnd Brewing LLC,3072 Prutsman Rd,Troupsburg,NY,14885
5262,Triphammer Bierwerks,111 Parce Ave Ste 3A-1,Fairport,NY,14450
5263,Tuthilltown Spirits,,Gardiner,NY,12525
5264,Twin Elder Brewery,160 School Street,Victor,NY,14564
5265,Twisted Rail Brewing Company,169 Lakeshore Dr,Canandaigua,NY,14424
5266,Two Goats Brewing,5027 State Route 414,Burdett,NY,14818
5267,Unified Beerworks,7 Stonebreak Rd Suite 4,MALTA,NY,12020
5268,Upstate Brewing Co,3028 Lake Rd,Elmira,NY,14903
5269,Upward Brewing Co.,,Livingston Manor,NY,12758
5270,US Beer Brewers At the Cellar Door,17 W Cayuga St,Oswego,NY,13126
5271,Valcour Brewing Company LLC,49 Ohio Rd,Plattsburgh,NY,12903
